restaurant_id,restaurant_name,city,cuisine,review_id,text,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
177,Classic Spot,Chennai,Mexican,177_1,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
177,Classic Spot,Chennai,Mexican,177_2,Five stars for the biryani and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
178,Cafe Junction,Jaipur,Italian,178_0,The paneer tikka was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
178,Cafe Junction,Jaipur,Italian,178_1,Average at best. There are better Italian places in Jaipur.,0.7964,0.47,0.0,0.53,Positive
178,Cafe Junction,Jaipur,Italian,178_2,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
179,Taste's Desserts Tales,Mumbai,Thai,179_0,Outstanding quality. The thali exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
179,Taste's Desserts Tales,Mumbai,Thai,179_1,The momos tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
179,Taste's Desserts Tales,Mumbai,Thai,179_2,Loved the sushi. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
180,Kitchen's Italian Grill,Mumbai,Street Food,180_0,Best Street Food restaurant in Mumbai. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
180,Kitchen's Italian Grill,Mumbai,Street Food,180_1,Cozy place with authentic Street Food flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
180,Kitchen's Italian Grill,Mumbai,Street Food,180_2,"Decent Street Food food. The momos was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
181,Cafe Hub,Ahmedabad,Fast Food,181_0,Amazing Fast Food food! The noodles was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
181,Cafe Hub,Ahmedabad,Fast Food,181_1,Loved the curry. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
181,Cafe Hub,Ahmedabad,Fast Food,181_2,Best Fast Food restaurant in Ahmedabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
182,House's Chinese World,Lucknow,Desserts,182_0,The momos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
182,House's Chinese World,Lucknow,Desserts,182_1,Poor service and the paneer tikka was nothing special.,-0.6551,0.0,0.434,0.566,Negative
182,House's Chinese World,Lucknow,Desserts,182_2,Best Desserts restaurant in Lucknow. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
183,Royal's Street Food Bites,Jaipur,Desserts,183_0,Excellent service and quick delivery. The sushi is a must-try.,0.5719,0.316,0.0,0.684,Positive
183,Royal's Street Food Bites,Jaipur,Desserts,183_1,Amazing Desserts food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
183,Royal's Street Food Bites,Jaipur,Desserts,183_2,Nothing special but not bad either. Typical Desserts fare.,0.4847,0.304,0.131,0.564,Positive
184,Palace Delight,Lucknow,Italian,184_0,The burger tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
184,Palace Delight,Lucknow,Italian,184_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
184,Palace Delight,Lucknow,Italian,184_2,The dosa was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
185,Express Junction,Hyderabad,Desserts,185_0,Outstanding quality. The butter chicken exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
185,Express Junction,Hyderabad,Desserts,185_1,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
185,Express Junction,Hyderabad,Desserts,185_2,The curry was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
186,Bistro's Fast Food Bites,Ahmedabad,Street Food,186_0,Amazing Street Food food! The sushi was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
186,Bistro's Fast Food Bites,Ahmedabad,Street Food,186_1,Excellent service and quick delivery. The kebab is a must-try.,0.5719,0.316,0.0,0.684,Positive
186,Bistro's Fast Food Bites,Ahmedabad,Street Food,186_2,Best Street Food restaurant in Ahmedabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
187,House's Desserts Tales,Delhi,Thai,187_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
187,House's Desserts Tales,Delhi,Thai,187_1,Great ambiance and friendly staff. Highly recommend the dal makhani.,0.8777,0.59,0.0,0.41,Positive
187,House's Desserts Tales,Delhi,Thai,187_2,Loved the burger. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
188,Heritage Lounge,Jaipur,Mexican,188_0,Outstanding quality. The paneer tikka exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
188,Heritage Lounge,Jaipur,Mexican,188_1,Amazing Mexican food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
188,Heritage Lounge,Jaipur,Mexican,188_2,Outstanding quality. The dal makhani exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
189,Fusion's Thai Point,Bangalore,Cafe,189_0,Average at best. There are better Cafe places in Bangalore.,0.7964,0.47,0.0,0.53,Positive
189,Fusion's Thai Point,Bangalore,Cafe,189_1,The curry was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
189,Fusion's Thai Point,Bangalore,Cafe,189_2,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
190,Modern Tales,Bangalore,Continental,190_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
190,Modern Tales,Bangalore,Continental,190_1,Cozy place with authentic Continental flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
190,Modern Tales,Bangalore,Continental,190_2,Nothing special but not bad either. Typical Continental fare.,0.4847,0.304,0.131,0.564,Positive
191,Urban Zone,Kolkata,Mughlai,191_0,The curry tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
191,Urban Zone,Kolkata,Mughlai,191_1,Five stars for the curry and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
191,Urban Zone,Kolkata,Mughlai,191_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
192,Express's Fast Food House,Bangalore,Italian,192_0,Best Italian restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
192,Express's Fast Food House,Bangalore,Italian,192_1,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
192,Express's Fast Food House,Bangalore,Italian,192_2,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
193,Flavors's Japanese Tales,Ahmedabad,Mughlai,193_0,Best Mughlai restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
193,Flavors's Japanese Tales,Ahmedabad,Mughlai,193_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
193,Flavors's Japanese Tales,Ahmedabad,Mughlai,193_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
194,Taste Point,Chennai,Japanese,194_0,Best Japanese restaurant in Chennai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
194,Taste Point,Chennai,Japanese,194_1,Cozy place with authentic Japanese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
194,Taste Point,Chennai,Japanese,194_2,Outstanding quality. The noodles exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
195,Golden's Mughlai Eatery,Chennai,Mexican,195_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
195,Golden's Mughlai Eatery,Chennai,Mexican,195_1,Average at best. There are better Mexican places in Chennai.,0.7964,0.47,0.0,0.53,Positive
195,Golden's Mughlai Eatery,Chennai,Mexican,195_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
196,Spice Bites,Kolkata,Desserts,196_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
196,Spice Bites,Kolkata,Desserts,196_1,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
196,Spice Bites,Kolkata,Desserts,196_2,Nothing special but not bad either. Typical Desserts fare.,0.4847,0.304,0.131,0.564,Positive
197,Spice's Biryani Corner,Hyderabad,Mughlai,197_0,Expected better Mughlai food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
197,Spice's Biryani Corner,Hyderabad,Mughlai,197_1,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
197,Spice's Biryani Corner,Hyderabad,Mughlai,197_2,Great ambiance and friendly staff. Highly recommend the paneer tikka.,0.8777,0.59,0.0,0.41,Positive
198,Modern's Mexican Corner,Ahmedabad,Chinese,198_0,Excellent service and quick delivery. The momos is a must-try.,0.5719,0.316,0.0,0.684,Positive
198,Modern's Mexican Corner,Ahmedabad,Chinese,198_1,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
198,Modern's Mexican Corner,Ahmedabad,Chinese,198_2,Loved the biryani. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
199,Taste's Mughlai Spot,Kolkata,Fast Food,199_0,Best Fast Food restaurant in Kolkata. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
199,Taste's Mughlai Spot,Kolkata,Fast Food,199_1,Amazing Fast Food food! The sushi was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
199,Taste's Mughlai Spot,Kolkata,Fast Food,199_2,Excellent service and quick delivery. The noodles is a must-try.,0.5719,0.316,0.0,0.684,Positive
200,Golden's Cafe House,Pune,Continental,200_0,Amazing Continental food! The paneer tikka was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
200,Golden's Cafe House,Pune,Continental,200_1,Excellent service and quick delivery. The momos is a must-try.,0.5719,0.316,0.0,0.684,Positive
200,Golden's Cafe House,Pune,Continental,200_2,Outstanding quality. The kebab exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
201,Spice's Mexican World,Pune,Mughlai,201_0,Loved the kebab. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
201,Spice's Mexican World,Pune,Mughlai,201_1,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
201,Spice's Mexican World,Pune,Mughlai,201_2,Best Mughlai restaurant in Pune. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
202,Fusion Express,Kolkata,Japanese,202_0,Loved the tacos. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
202,Fusion Express,Kolkata,Japanese,202_1,The curry was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
202,Fusion Express,Kolkata,Japanese,202_2,Nothing special but not bad either. Typical Japanese fare.,0.4847,0.304,0.131,0.564,Positive
203,Kitchen's Continental Garden,Bangalore,Desserts,203_0,The sushi was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
203,Kitchen's Continental Garden,Bangalore,Desserts,203_1,Loved the dosa. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
203,Kitchen's Continental Garden,Bangalore,Desserts,203_2,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
204,Classic's Biryani Eatery,Delhi,Continental,204_0,The dosa tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
204,Classic's Biryani Eatery,Delhi,Continental,204_1,Average place for a quick meal. pizza was acceptable.,0.3182,0.247,0.0,0.753,Positive
204,Classic's Biryani Eatery,Delhi,Continental,204_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
205,Fusion's Street Food World,Ahmedabad,Chinese,205_0,Best Chinese restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
205,Fusion's Street Food World,Ahmedabad,Chinese,205_1,Disappointing experience. The burger was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
205,Fusion's Street Food World,Ahmedabad,Chinese,205_2,Best Chinese restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
206,Heritage's Cafe Delight,Delhi,Chinese,206_0,Amazing Chinese food! The curry was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
206,Heritage's Cafe Delight,Delhi,Chinese,206_1,"Decent Chinese food. The tacos was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
206,Heritage's Cafe Delight,Delhi,Chinese,206_2,Nothing special but not bad either. Typical Chinese fare.,0.4847,0.304,0.131,0.564,Positive
207,Garden's Cafe Story,Hyderabad,Italian,207_0,Expected better Italian food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
207,Garden's Cafe Story,Hyderabad,Italian,207_1,Amazing Italian food! The sushi was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
207,Garden's Cafe Story,Hyderabad,Italian,207_2,Average place for a quick meal. kebab was acceptable.,0.3182,0.247,0.0,0.753,Positive
208,Garden Bites,Bangalore,Thai,208_0,Average place for a quick meal. sushi was acceptable.,0.3182,0.247,0.0,0.753,Positive
208,Garden Bites,Bangalore,Thai,208_1,Best Thai restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
208,Garden Bites,Bangalore,Thai,208_2,Nothing special but not bad either. Typical Thai fare.,0.4847,0.304,0.131,0.564,Positive
209,Palace Junction,Mumbai,Japanese,209_0,Disappointing experience. The biryani was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
209,Palace Junction,Mumbai,Japanese,209_1,Disappointing experience. The pizza was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
209,Palace Junction,Mumbai,Japanese,209_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
210,Garden Lounge,Chennai,Continental,210_0,Great ambiance and friendly staff. Highly recommend the butter chicken.,0.8777,0.59,0.0,0.41,Positive
210,Garden Lounge,Chennai,Continental,210_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
210,Garden Lounge,Chennai,Continental,210_2,"Decent Continental food. The dal makhani was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
211,Cafe Corner,Delhi,Continental,211_0,Five stars for the tacos and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
211,Cafe Corner,Delhi,Continental,211_1,Outstanding quality. The kebab exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
211,Cafe Corner,Delhi,Continental,211_2,Average at best. There are better Continental places in Delhi.,0.7964,0.47,0.0,0.53,Positive
212,Taste Zone,Delhi,South Indian,212_0,"Decent South Indian food. The dosa was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
212,Taste Zone,Delhi,South Indian,212_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
212,Taste Zone,Delhi,South Indian,212_2,The fried rice was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
213,Cafe's Biryani Point,Bangalore,Mughlai,213_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
213,Cafe's Biryani Point,Bangalore,Mughlai,213_1,"Decent Mughlai food. The pizza was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
213,Cafe's Biryani Point,Bangalore,Mughlai,213_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
214,Urban's North Indian Grill,Chennai,Desserts,214_0,Outstanding quality. The paneer tikka exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
214,Urban's North Indian Grill,Chennai,Desserts,214_1,Average place for a quick meal. thali was acceptable.,0.3182,0.247,0.0,0.753,Positive
214,Urban's North Indian Grill,Chennai,Desserts,214_2,Best Desserts restaurant in Chennai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
215,House Zone,Bangalore,South Indian,215_0,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
215,House Zone,Bangalore,South Indian,215_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
215,House Zone,Bangalore,South Indian,215_2,"Decent South Indian food. The curry was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
216,Classic's Biryani Tales,Chennai,Cafe,216_0,The noodles was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
216,Classic's Biryani Tales,Chennai,Cafe,216_1,The pizza tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
216,Classic's Biryani Tales,Chennai,Cafe,216_2,Five stars for the curry and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
217,Express's Italian Junction,Mumbai,North Indian,217_0,"Decent North Indian food. The curry was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
217,Express's Italian Junction,Mumbai,North Indian,217_1,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
217,Express's Italian Junction,Mumbai,North Indian,217_2,Loved the thali. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
218,Express Tales,Delhi,Continental,218_0,Great ambiance and friendly staff. Highly recommend the curry.,0.8777,0.627,0.0,0.373,Positive
218,Express Tales,Delhi,Continental,218_1,Disappointing experience. The curry was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
218,Express Tales,Delhi,Continental,218_2,Amazing Continental food! The pizza was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
219,Express's Thai World,Delhi,Street Food,219_0,Average at best. There are better Street Food places in Delhi.,0.7964,0.441,0.0,0.559,Positive
219,Express's Thai World,Delhi,Street Food,219_1,Disappointing experience. The burger was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
219,Express's Thai World,Delhi,Street Food,219_2,The noodles was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
220,Urban's Italian Garden,Ahmedabad,South Indian,220_0,The momos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
220,Urban's Italian Garden,Ahmedabad,South Indian,220_1,Disappointing experience. The momos was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
220,Urban's Italian Garden,Ahmedabad,South Indian,220_2,Five stars for the sushi and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
